Index, u_t(us), y_t(us), u(rad), Theta(rad), Omega(rad/s), Thetad(rad/s)
9256, 36295749, 36296274, 0.18485214, 0.12455177, 3.34920502, 3.42048001
9257, 36296749, 36297282, 0.18802570, 0.12798500, 3.34920502, 3.42539883
9258, 36297749, 36298280, 0.19116046, 0.13103676, 3.38095093, 3.42841983
9259, 36298749, 36299278, 0.19425426, 0.13446999, 3.34920502, 3.28307748
9260, 36299749, 36300274, 0.19730407, 0.13790321, 3.34920502, 3.34101582
9261, 36300749, 36301277, 0.20030732, 0.14133644, 3.34920502, 3.37659764
9262, 36301749, 36302273, 0.20326230, 0.14438820, 3.34920502, 3.39844942
9263, 36302749, 36303275, 0.20616633, 0.14743996, 3.31745911, 3.26467180
9264, 36303749, 36304279, 0.20901723, 0.15087318, 3.28571320, 3.18251491
9265, 36304749, 36305271, 0.21181265, 0.15392494, 3.28571320, 3.27925730
9266, 36305749, 36306274, 0.21455054, 0.15735912, 3.25396729, 3.19147229
9267, 36306749, 36307278, 0.21722814, 0.16041088, 3.25396729, 3.28512645
9268, 36307749, 36308272, 0.21984331, 0.16384411, 3.25396729, 3.19507647
9269, 36308749, 36309272, 0.22239463, 0.16727734, 3.25396729, 3.28697181
9270, 36309749, 36310274, 0.22488067, 0.17032909, 3.19047546, 3.34340739
9271, 36310749, 36311272, 0.22729941, 0.17338085, 3.19047546, 3.23086858
9272, 36311749, 36312277, 0.22964902, 0.17643261, 3.15872955, 3.16175508
9273, 36312749, 36313277, 0.23192640, 0.17948437, 3.19047546, 3.11931062
9274, 36313749, 36314273, 0.23412850, 0.18253613, 3.15872955, 3.09324408
9275, 36314749, 36315271, 0.23625353, 0.18558788, 3.15872955, 3.07723594
9276, 36315749, 36316273, 0.23829994, 0.18863964, 3.09523773, 3.06740475
9277, 36316749, 36317279, 0.24026680, 0.19169140, 3.06349182, 3.06136727
9278, 36317749, 36318274, 0.24215259, 0.19474316, 3.06349182, 3.05765915
9279, 36318749, 36319282, 0.24395496, 0.19779491, 3.06349182, 3.05538201
9280, 36319749, 36320278, 0.24567203, 0.20046520, 3.03174591, 3.05398345
9281, 36320749, 36321278, 0.24730213, 0.20389843, 3.00000000, 2.90592694
9282, 36321749, 36322276, 0.24884416, 0.20656872, 2.96825409, 3.10939622
9283, 36322749, 36323269, 0.25029781, 0.20962048, 2.93650818, 2.93995762
9284, 36323749, 36324273, 0.25166106, 0.21229076, 2.93650818, 2.98309803
9285, 36324749, 36325273, 0.25293183, 0.21496105, 2.90476227, 2.86239433
9286, 36325749, 36326273, 0.25410897, 0.21763134, 2.84127045, 2.78826642
9287, 36326749, 36327275, 0.25519100, 0.22030258, 2.80952454, 2.74274206
9288, 36327749, 36328274, 0.25617585, 0.22297287, 2.80952454, 2.71515203
9289, 36328749, 36329274, 0.25706184, 0.22564316, 2.74603271, 2.69784021
9290, 36329749, 36330274, 0.25784689, 0.22793198, 2.71428680, 2.68720865
9291, 36330749, 36331276, 0.25852844, 0.23022079, 2.65079498, 2.53348207
9292, 36331749, 36332276, 0.25910422, 0.23250961, 2.58730316, 2.43907380
9293, 36332749, 36333270, 0.25957286, 0.23479843, 2.52381134, 2.38109469
9294, 36333749, 36334273, 0.25993374, 0.23708725, 2.46031952, 2.34548807
9295, 36334749, 36335269, 0.26018584, 0.23899460, 2.39682770, 2.32362103
9296, 36335749, 36336271, 0.26032808, 0.24090195, 2.30158997, 2.16299415
9297, 36336749, 36337269, 0.26035941, 0.24242783, 2.17460632, 2.06434822
9298, 36337749, 36338275, 0.26027864, 0.24433517, 2.07936859, 1.85656941
9299, 36338749, 36339281, 0.26008552, 0.24547958, 1.95237732, 1.87616360
9300, 36339749, 36340278, 0.25977984, 0.24700546, 1.88888550, 1.59380198
9301, 36340749, 36341282, 0.25935939, 0.24853134, 1.79364777, 1.56759262
9302, 36341749, 36342284, 0.25882265, 0.25005722, 1.66666412, 1.55149662
9303, 36342749, 36343282, 0.25817037, 0.25082016, 1.53968048, 1.54161155
9304, 36343749, 36344278, 0.25740328, 0.25196457, 1.47618866, 1.24114573
9305, 36344749, 36345283, 0.25652024, 0.25272751, 1.34920502, 1.20381808
9306, 36345749, 36346281, 0.25552019, 0.25349045, 1.22222137, 1.03369641
9307, 36346749, 36347279, 0.25440374, 0.25387192, 1.09523773, 0.92921954
9308, 36347749, 36348283, 0.25317127, 0.25425339, 0.93650818, 0.71785957
9309, 36348749, 36349283, 0.25182307, 0.25425339, 0.80952454, 0.58805698
9310, 36349749, 36350280, 0.25035939, 0.25425339, 0.65079498, 0.36114371
9311, 36350749, 36351280, 0.24878110, 0.25463486, 0.55555725, 0.22178935
9312, 36351749, 36352280, 0.24708892, 0.25463486, 0.39682770, 0.28340515
9313, 36352749, 36353280, 0.24528351, 0.25425339, 0.26984406, 0.17404774
9314, 36353749, 36354280, 0.24336700, 0.25425339, 0.17460632, -0.04030953
9315, 36354749, 36355282, 0.24134117, 0.25425339, 0.07936859, -0.02475531
9316, 36355749, 36356277, 0.23920777, 0.25349045, -0.01587677, -0.01520299
9317, 36356749, 36357279, 0.23696963, 0.25310898, -0.11111450, -0.30373171
9318, 36357749, 36358283, 0.23462935, 0.25234604, -0.17460632, -0.33372843
9319, 36358749, 36359277, 0.23219056, 0.25158310, -0.33333588, -0.49934790
9320, 36359749, 36360277, 0.22965704, 0.25082016, -0.42857361, -0.60105985
9321, 36360749, 36361283, 0.22703113, 0.25005722, -0.49206543, -0.66352427
9322, 36361749, 36362280, 0.22431596, 0.24891281, -0.61904907, -0.70188558
9323, 36362749, 36363276, 0.22151534, 0.24814987, -0.68254089, -0.87264198
9324, 36363749, 36364276, 0.21863350, 0.24662399, -0.80952454, -0.83031112
9325, 36364749, 36365278, 0.21567358, 0.24509811, -0.90476227, -1.09870958
9326, 36365749, 36366280, 0.21263832, 0.24395370, -1.03174591, -1.26354122
9327, 36366749, 36367277, 0.20953125, 0.24242783, -1.09523773, -1.21757174
9328, 36367749, 36368275, 0.20635580, 0.24090195, -1.19047546, -1.33653808
9329, 36368749, 36369275, 0.20311601, 0.23937607, -1.28571320, -1.40959895
9330, 36369749, 36370279, 0.19981614, 0.23785019, -1.38095093, -1.45446777
9331, 36370749, 36371279, 0.19645974, 0.23556137, -1.47618866, -1.48202324
9332, 36371749, 36372275, 0.19305061, 0.23403549, -1.57143021, -1.79334092
9333, 36372749, 36373276, 0.18959253, 0.23174667, -1.63492203, -1.69013548
9334, 36373749, 36374274, 0.18608795, 0.22983932, -1.73015976, -1.92114902
9335, 36374749, 36375274, 0.18253987, 0.22793198, -1.79365158, -1.91582382
9336, 36375749, 36376280, 0.17895029, 0.22564316, -1.85714340, -1.91255355
9337, 36376749, 36377276, 0.17532152, 0.22335434, -1.95238113, -2.05774260
9338, 36377749, 36378277, 0.17165591, 0.22068405, -2.04761887, -2.14690781
9339, 36378749, 36379271, 0.16795503, 0.21839428, -2.17460251, -2.34886432
9340, 36379749, 36380271, 0.16422078, 0.21572399, -2.23809433, -2.32606244
9341, 36380749, 36381275, 0.16045360, 0.21305370, -2.30158615, -2.45888853
9342, 36381749, 36382271, 0.15665403, 0.21000195, -2.39682388, -2.54046130
9343, 36382749, 36383275, 0.15282470, 0.20733166, -2.49206161, -2.73775506
9344, 36383749, 36384270, 0.14896710, 0.20427990, -2.61904907, -2.71172142
9345, 36384749, 36385274, 0.14508104, 0.20122814, -2.84127045, -2.84293127
9346, 36385749, 36386272, 0.14116642, 0.19855785, -2.77777863, -2.92351127
9347, 36386749, 36387272, 0.13722397, 0.19550610, -2.80952454, -2.82579994
9348, 36387749, 36388270, 0.13325392, 0.19207287, -2.87301636, -2.91299033
9349, 36388749, 36389271, 0.12925629, 0.18902111, -2.96825409, -3.11373401
9350, 36389749, 36390269, 0.12523149, 0.18596935, -3.00000000, -3.08981919
9351, 36390749, 36391271, 0.12117945, 0.18253613, -3.09523773, -3.07513237
9352, 36391749, 36392269, 0.11710025, 0.17910290, -3.09523773, -3.21331048
9353, 36392749, 36393267, 0.11299419, 0.17605114, -3.00000000, -3.29816985
9354, 36393749, 36394279, 0.10886185, 0.17223644, -3.28571320, -3.20308685
9355, 36394749, 36395270, 0.10470376, 0.16880322, -3.28571320, -3.43908858
9356, 36395749, 36396268, 0.10052007, 0.16536999, -3.34920502, -3.43682694
9357, 36396749, 36397282, 0.09631048, 0.16193676, -3.38095093, -3.43543792
9358, 36397749, 36398280, 0.09207503, 0.15812206, -3.44444275, -3.43458509
9359, 36398749, 36399266, 0.08781506, 0.15430641, -3.47618866, -3.58125877
9360, 36399749, 36400273, 0.08353079, 0.15049171, -3.53968430, -3.67170358
9361, 36400749, 36401271, 0.07922190, 0.14705849, -3.57143021, -3.72688055
9362, 36401749, 36402271, 0.07488891, 0.14324379, -3.53968430, -3.61356902
9363, 36402749, 36403265, 0.07053153, 0.13942909, -3.63492203, -3.69117832
9364, 36403749, 36404269, 0.06614961, 0.13561440, -3.85714340, -3.73884034
9365, 36404749, 36405267, 0.06174338, 0.13179970, -3.79365158, -3.76811123
9366, 36405749, 36406270, 0.05731295, 0.12798500, -3.76190567, -3.78608727
9367, 36406749, 36407266, 0.05285849, 0.12417030, -3.79365158, -3.79712701
9368, 36407749, 36408280, 0.04838055, 0.11997414, -3.88888931, -3.80390692
9369, 36408749, 36409264, 0.04388019, 0.11615944, -3.85714340, -3.95526814
9370, 36409749, 36410264, 0.03935789, 0.11234474, -3.85714340, -3.90102625
9371, 36410749, 36411281, 0.03481302, 0.10853004, -3.88888931, -3.86771441
9372, 36411749, 36412267, 0.03024489, 0.10433388, -3.76190567, -3.84725666
9373, 36412749, 36413281, 0.02565371, 0.10013771, -4.04761887, -3.98189044
9374, 36413749, 36414281, 0.02103927, 0.09632301, -4.01587296, -4.06457329
9375, 36414749, 36415279, 0.01640060, 0.09212589, -4.01587296, -3.96815372
9376, 36415749, 36416263, 0.01173695, 0.08792973, -3.92063522, -4.05650520
9377, 36416749, 36417278, 0.00704686, 0.08373356, -4.20634842, -4.11039639
9378, 36417749, 36418282, 0.00232968, 0.07953739, -4.11111069, -4.14349270
9379, 36418749, 36419264, -0.00241528, 0.07534122, -4.11111069, -4.16381788
9380, 36419749, 36420276, -0.00718941, 0.07114506, -4.17460251, -4.17630053
9381, 36420749, 36421280, -0.01199277, 0.06694889, -4.01587296, -4.18396616
9382, 36421749, 36422277, -0.01682542, 0.06237125, -4.17460251, -4.18867397
9383, 36422749, 36423277, -0.02168937, 0.05817509, -4.23809433, -4.33876276
9384, 36423749, 36424277, -0.02658720, 0.05359745, -4.26984024, -4.28373957
9385, 36424749, 36425283, -0.03151983, 0.04940128, -4.14285660, -4.39714575
9386, 36425749, 36426273, -0.03648897, 0.04444218, -4.33333206, -4.31959391
9387, 36426749, 36427277, -0.04149643, 0.03986454, -4.39682388, -4.56636238
9388, 36427749, 36428274, -0.04654375, 0.03566837, -4.42856979, -4.57071257
9389, 36428749, 36429278, -0.05163215, 0.03108978, -4.49206161, -4.42618656
9390, 36429749, 36430276, -0.05676216, 0.02651215, -4.49206161, -4.48499441
9391, 36430749, 36431272, -0.06193481, 0.02193451, -4.52381134, -4.52074242
9392, 36431749, 36432280, -0.06715149, 0.01773834, -4.52381134, -4.54269600
9393, 36432749, 36433279, -0.07241247, 0.01316071, -4.55555725, -4.40898085
9394, 36433749, 36434277, -0.07771751, 0.00858307, -4.52381134, -4.47406006
9395, 36434749, 36435277, -0.08306782, 0.00400543, -4.52381134, -4.51402712
9396, 36435749, 36436281, -0.08846341, -0.00057220, -4.55555725, -4.53857231
9397, 36436749, 36437277, -0.09390372, -0.00514984, -4.55555725, -4.55364609
9398, 36437749, 36438279, -0.09938854, -0.00972748, -4.55555725, -4.56290340
9399, 36438749, 36439276, -0.10491822, -0.01468658, -4.55555725, -4.56858873
9400, 36439749, 36440276, -0.11049304, -0.01926422, -4.61904907, -4.71927786
9401, 36440749, 36441276, -0.11611267, -0.02422333, -4.61904907, -4.66462278
9402, 36441749, 36442274, -0.12177616, -0.02880096, -4.65079498, -4.77825499
9403, 36442749, 36443274, -0.12748212, -0.03337955, -4.68254089, -4.70084238
9404, 36443749, 36444273, -0.13322794, -0.03833866, -4.71428680, -4.65366936
9405, 36444749, 36445273, -0.13901126, -0.04329777, -4.77777863, -4.77152824
9406, 36445749, 36446277, -0.14483105, -0.04825687, -4.77777863, -4.84390879
9407, 36446749, 36447275, -0.15068579, -0.05321598, -4.84127045, -4.88836002
9408, 36447749, 36448273, -0.15657258, -0.05817509, -4.90476227, -4.91565847
9409, 36448749, 36449273, -0.16248821, -0.06351566, -4.93650818, -4.93242359
9410, 36449749, 36450274, -0.16842896, -0.06885624, -4.96825409, -5.08991718
9411, 36450749, 36451276, -0.17439115, -0.07381535, -5.03174591, -5.18663883
9412, 36451749, 36452278, -0.18037039, -0.07953739, -5.06349182, -5.09884071
9413, 36452749, 36453272, -0.18636124, -0.08449650, -5.12698364, -5.33931637
9414, 36453749, 36454272, -0.19235779, -0.08983707, -5.15872955, -5.19260454
9415, 36454749, 36455277, -0.19835277, -0.09517860, -5.22222137, -5.24970198
9416, 36455749, 36456275, -0.20433992, -0.10051918, -5.22222137, -5.28513575
9417, 36456749, 36457273, -0.21031272, -0.10585976, -5.28571320, -5.30652809
9418, 36457749, 36458273, -0.21626340, -0.11120033, -5.31745911, -5.31966639
9419, 36458749, 36459279, -0.22218394, -0.11692238, -5.34920502, -5.32773447
9420, 36459749, 36460273, -0.22806609, -0.12226295, -5.38095093, -5.47988749
9421, 36460749, 36461272, -0.23390016, -0.12760353, -5.41269684, -5.42613125
9422, 36461749, 36462274, -0.23967500, -0.13332558, -5.41269684, -5.39311838
9423, 36462749, 36463276, -0.24537840, -0.13866615, -5.47618866, -5.52004147
9424, 36463749, 36464268, -0.25099647, -0.14438820, -5.50793839, -5.45079136
9425, 36464749, 36465268, -0.25651172, -0.15049171, -5.53968430, -5.55545998
9426, 36465749, 36466276, -0.26190239, -0.15583229, -5.57143021, -5.76693821
9427, 36466749, 36467279, -0.26714605, -0.16155529, -5.60317612, -5.60241795
9428, 36467749, 36468273, -0.27221629, -0.16765881, -5.66666794, -5.64894676
9429, 36468749, 36469273, -0.27708450, -0.17338085, -5.69841385, -5.82435131
9430, 36469749, 36470267, -0.28171867, -0.17910290, -5.73015976, -5.78487444
9431, 36470749, 36471275, -0.28608355, -0.18482494, -5.76190567, -5.76063108
9432, 36471749, 36472276, -0.29013932, -0.19092846, -5.79365158, -5.74574232
9433, 36472749, 36473280, -0.29384661, -0.19665051, -5.79365158, -5.88379622
9434, 36473749, 36474276, -0.29716617, -0.20237255, -5.79365158, -5.82138205
9435, 36474749, 36475278, -0.30006257, -0.20809460, -5.79365158, -5.78305149
9436, 36475749, 36476274, -0.30250865, -0.21419811, -5.79365158, -5.75951099
9437, 36476749, 36477285, -0.30448541, -0.21992111, -5.79365158, -5.89225197
9438, 36477749, 36478279, -0.30598244, -0.22564316, -5.79365158, -5.82694292
9439, 36478749, 36479271, -0.30700099, -0.23098373, -5.76190567, -5.78646660
9440, 36479749, 36480271, -0.30755794, -0.23632431, -5.73015976, -5.61441135
9441, 36480749, 36481273, -0.30769107, -0.24204636, -5.69841385, -5.50874662
9442, 36481749, 36482275, -0.30745608, -0.24738693, -5.66666794, -5.59105253
9443, 36482749, 36483274, -0.30692199, -0.25272751, -5.60317612, -5.49440098
9444, 36483749, 36484272, -0.30615491, -0.25730515, -5.53968430, -5.43504477
9445, 36484749, 36485276, -0.30521220, -0.26264572, -5.44444275, -5.10419750
9446, 36485749, 36486278, -0.30414027, -0.26722336, -5.31745911, -5.19540882
9447, 36486749, 36487278, -0.30297533, -0.27218246, -5.22222137, -4.95702934
9448, 36487749, 36488282, -0.30174583, -0.27599716, -5.09523773, -4.95783043
9449, 36488749, 36489269, -0.30047286, -0.27981186, -4.90476227, -4.51672983
9450, 36489749, 36490275, -0.29917133, -0.28324604, -4.65079498, -4.24583673
9451, 36490749, 36491279, -0.29784906, -0.28591633, -4.39682388, -3.93264341
9452, 36491749, 36492279, -0.29650819, -0.28858662, -4.11111069, -3.44553900
9453, 36492749, 36493281, -0.29514763, -0.29087543, -3.79365158, -3.14639330
9454, 36493749, 36494276, -0.29376158, -0.29240131, -3.44444275, -2.81548119
9455, 36494749, 36495282, -0.29234204, -0.29430866, -3.06349182, -2.31786299
9456, 36495749, 36496274, -0.29087907, -0.29507160, -2.65079498, -2.15945792
9457, 36496749, 36497284, -0.28936285, -0.29583454, -2.26984024, -1.62058389
9458, 36497749, 36498280, -0.28778505, -0.29621601, -1.88888931, -1.28964508
9459, 36498749, 36499281, -0.28613809, -0.29621601, -1.53968430, -0.93920785
9460, 36499749, 36500279, -0.28441572, -0.29621601, -1.19047546, -0.57679611
9461, 36500749, 36501283, -0.28261280, -0.29583454, -0.90476227, -0.35422805
9462, 36501749, 36502279, -0.28072575, -0.29545307, -0.58730316, -0.07034468
9463, 36502749, 36503279, -0.27875051, -0.29507160, -0.26984406, 0.10399674
9464, 36503749, 36504277, -0.27668366, -0.29392719, -0.04762268, 0.21106511
9465, 36504749, 36505282, -0.27452362, -0.29278278, 0.17460632, 0.57121414
9466, 36505749, 36506278, -0.27226779, -0.29201984, 0.39682770, 0.79239267
9467, 36506749, 36507282, -0.26991364, -0.29087543, 0.55555725, 0.78102756
9468, 36507749, 36508280, -0.26746076, -0.28934956, 0.71428680, 0.92124546
9469, 36508749, 36509278, -0.26490927, -0.28820515, 0.87301636, 1.15455508
9470, 36509749, 36510278, -0.26226082, -0.28667927, 1.00000000, 1.15064013
9471, 36510749, 36511273, -0.25951868, -0.28515339, 1.12698364, 1.29543328
9472, 36511749, 36512277, -0.25668758, -0.28362751, 1.22222137, 1.38435531
9473, 36512749, 36513277, -0.25377300, -0.28172016, 1.31745911, 1.43896496
9474, 36513749, 36514275, -0.25077969, -0.28019333, 1.41269684, 1.61969995
9475, 36514749, 36515277, -0.24771227, -0.27866745, 1.47618866, 1.58386528
9476, 36515749, 36516276, -0.24457507, -0.27637863, 1.53968048, 1.56149006
9477, 36516749, 36517276, -0.24137251, -0.27485275, 1.60317230, 1.84214389
9478, 36517749, 36518274, -0.23811004, -0.27256393, 1.66666412, 1.72010684
9479, 36518749, 36519276, -0.23479269, -0.27065659, 1.69841003, 1.93955529
9480, 36519749, 36520280, -0.23142570, -0.26874924, 1.79364777, 1.92712772
9481, 36520749, 36521275, -0.22801435, -0.26646042, 1.82539368, 1.91949558
9482, 36521749, 36522275, -0.22456469, -0.26455307, 1.85713959, 2.06200600
9483, 36522749, 36523275, -0.22107971, -0.26264572, 1.95237732, 2.00232840
9484, 36523749, 36524277, -0.21756135, -0.25997543, 1.98412323, 1.96567857
9485, 36524749, 36525273, -0.21401097, -0.25768661, 2.04762268, 2.23756599
9486, 36525749, 36526271, -0.21042928, -0.25539780, 2.11111450, 2.25734282
9487, 36526749, 36527272, -0.20681760, -0.25272751, 2.17460632, 2.26948833
9488, 36527749, 36528272, -0.20317419, -0.25043869, 2.26984406, 2.42414474
9489, 36528749, 36529272, -0.19949694, -0.24776840, 2.30158997, 2.37192631
9490, 36529749, 36530274, -0.19578482, -0.24509811, 2.39682770, 2.48705506
9491, 36530749, 36531270, -0.19203582, -0.24242783, 2.42857361, 2.55775905
9492, 36531749, 36532274, -0.18824713, -0.23937607, 2.52381134, 2.60118055
9493, 36532749, 36533271, -0.18441713, -0.23670578, 2.55555725, 2.77504468
9494, 36533749, 36534273, -0.18054412, -0.23403549, 2.61904907, 2.73462224
9495, 36534749, 36535269, -0.17662665, -0.23098373, 2.68254089, 2.70979762
9496, 36535749, 36536269, -0.17266351, -0.22793198, 2.71428680, 2.84174967
9497, 36536749, 36537273, -0.16865602, -0.22488022, 2.80952454, 2.92278552
9498, 36537749, 36538270, -0.16460657, -0.22182846, 2.84127045, 2.97255182
9499, 36538749, 36539272, -0.16051780, -0.21839428, 2.90476227, 3.00311518
9500, 36539749, 36540270, -0.15639400, -0.21534252, 2.96825409, 3.16945028
9501, 36540749, 36541274, -0.15223970, -0.21190929, 3.03174591, 3.12403631
9502, 36541749, 36542268, -0.14805861, -0.20847607, 3.09523773, 3.24334383
9503, 36542749, 36543270, -0.14385509, -0.20504284, 3.15872955, 3.31661439
9504, 36543749, 36544273, -0.13963366, -0.20160961, 3.19047546, 3.36161184
9505, 36544749, 36545279, -0.13539751, -0.19855785, 3.25396729, 3.38924623
9506, 36545749, 36546273, -0.13115010, -0.19512463, 3.31745911, 3.25901961
9507, 36546749, 36547273, -0.12689464, -0.19130993, 3.34920502, 3.32624102
9508, 36547749, 36548267, -0.12263352, -0.18749523, 3.41269684, 3.51472139
9509, 36548749, 36549270, -0.11836860, -0.18406200, 3.44444275, 3.63047290
9510, 36549749, 36550280, -0.11410221, -0.18024731, 3.53968048, 3.55436182
9511, 36550749, 36551268, -0.10983541, -0.17643261, 3.57142639, 3.65481734
9512, 36551749, 36552280, -0.10556936, -0.17261791, 3.60317230, 3.71651006
9513, 36552749, 36553266, -0.10130581, -0.16880322, 3.63491821, 3.75439763
9514, 36553749, 36554266, -0.09704611, -0.16498852, 3.66666412, 3.77766538
9515, 36554749, 36555265, -0.09279245, -0.16155529, 3.73015594, 3.79195499
9516, 36555749, 36556267, -0.08854733, -0.15774059, 3.73015594, 3.65353322
9517, 36556749, 36557267, -0.08431355, -0.15354347, 3.73015594, 3.71572161
