Frame,20230915_CodeDev_KNHS_34A:T1,20230915_CodeDev_KNHS_34A:T10,20230915_CodeDev_KNHS_34A:Sternum,20230915_CodeDev_KNHS_34A:Rnip,20230915_CodeDev_KNHS_34A:Lnip
Frame,T1X,T1Y,T1Z,T10X,T10Y,T10Z,SternumX,SternumY,SternumZ,RnipX,RnipY,RnipZ,LnipX,LnipY,LnipZ
5739,898.1453,275.5984,1447.887,832.6863,269.7895,1192.978,1007.042,282.6631,1379.528,1041.508,189.8398,1200.008,1033.031,390.0371,1208.253
5740,898.1277,275.6335,1446.414,831.8545,269.8045,1191.376,1007.069,282.7368,1377.827,1041.174,189.7938,1197.991,1032.857,390.0249,1206.352
5741,898.3228,275.5621,1444.864,831.4998,269.96,1189.754,1007.107,282.8337,1376.074,1040.853,189.8026,1195.908,1032.67,390.0722,1204.365
5742,898.259,275.7353,1443.365,831.6625,270.2601,1188.09,1007.19,282.9775,1374.282,1040.553,189.8096,1193.796,1032.538,390.1404,1202.339
5743,898.3279,275.8061,1441.796,831.3707,270.4135,1186.436,1007.297,283.113,1372.439,1040.308,189.8465,1191.621,1032.441,390.2239,1200.275
5744,898.3872,275.915,1440.21,831.0618,270.6119,1184.79,1007.437,283.2752,1370.545,1040.071,189.8502,1189.429,1032.319,390.3094,1198.121
5745,898.4973,275.9993,1438.581,830.7839,270.8292,1183.12,1007.549,283.4039,1368.615,1039.864,189.8922,1187.17,1032.253,390.4089,1195.998
5746,898.5707,276.1434,1436.915,830.1458,270.9421,1181.441,1007.71,283.5568,1366.63,1039.687,189.8851,1184.907,1032.139,390.4838,1193.831
5747,898.665,276.2678,1435.243,829.9492,271.2029,1179.701,1007.821,283.7043,1364.654,1039.511,189.8966,1182.615,1032.056,390.5582,1191.603
5748,898.77,276.4451,1433.552,829.7727,271.4209,1177.967,1008.029,283.9134,1362.607,1039.393,189.9138,1180.328,1032.016,390.6924,1189.445
5749,899.0848,276.4858,1431.797,829.6708,271.6847,1176.174,1008.256,284.0795,1360.559,1039.332,189.9795,1178.009,1031.938,390.9041,1187.263
5750,899.2352,276.7531,1430.072,829.5762,271.9201,1174.366,1008.549,284.3638,1358.515,1039.335,190.1246,1175.757,1031.917,391.1787,1185.119
5751,899.2714,277.1791,1428.439,829.5006,272.2197,1172.564,1008.817,284.7269,1356.502,1039.403,190.3334,1173.52,1031.917,391.4944,1182.977
5752,899.4365,277.5033,1426.744,829.4579,272.4678,1170.724,1009.209,285.1455,1354.527,1039.522,190.5938,1171.305,1031.966,391.9024,1180.895
5753,899.7731,277.7437,1425.036,830.0086,272.7928,1168.927,1009.572,285.5852,1352.581,1039.744,190.9296,1169.128,1032.03,392.2666,1178.803
5754,899.8607,278.2367,1423.432,830.1024,273.0281,1167.12,1009.988,286.122,1350.674,1040.02,191.285,1167.012,1032.173,392.7341,1176.767
5755,900.0836,278.6639,1421.815,830.2239,273.2446,1165.343,1010.438,286.6339,1348.868,1040.404,191.6679,1164.976,1032.363,393.2138,1174.817
5756,900.3563,279.1334,1420.26,829.9897,273.4079,1163.681,1010.863,287.2214,1347.161,1040.845,192.0128,1163.032,1032.572,393.7504,1172.884
5757,900.6233,279.5735,1418.749,830.2932,273.6426,1162.043,1011.329,287.7535,1345.51,1041.34,192.4028,1161.14,1032.811,394.2871,1170.997
5758,900.882,280.0907,1417.252,831.1127,273.9871,1160.46,1011.728,288.2875,1343.959,1041.891,192.7637,1159.345,1033.099,394.7828,1169.19
5759,901.1729,280.6084,1415.822,831.0948,274.1566,1158.993,1012.172,288.8754,1342.489,1042.539,193.1639,1157.663,1033.453,395.3175,1167.459
5760,901.5078,281.161,1414.422,831.6195,274.4261,1157.547,1012.656,289.5198,1341.113,1043.293,193.6205,1156.085,1033.872,395.9297,1165.821
5761,901.9161,281.7164,1413.074,832.2256,274.67,1156.197,1013.18,290.2216,1339.853,1044.108,194.1299,1154.642,1034.325,396.5726,1164.26
5762,902.3137,282.3132,1411.746,832.9053,274.9405,1154.907,1013.707,290.895,1338.655,1045.032,194.678,1153.311,1034.791,397.2201,1162.822
5763,902.7369,282.8981,1410.468,833.6286,275.2383,1153.659,1014.249,291.6149,1337.488,1045.978,195.2908,1152.084,1035.231,397.8723,1161.467
5764,903.2214,283.5049,1409.255,834.8212,275.5871,1152.421,1014.889,292.4116,1336.387,1047.005,195.9639,1150.995,1035.802,398.6198,1160.256
5765,903.9471,284.0403,1407.963,835.3734,275.7414,1151.24,1015.556,293.2569,1335.362,1048.107,196.7201,1150.047,1036.415,399.4633,1159.152
5766,904.5413,284.7437,1406.844,836.3078,276.0081,1150.057,1016.292,294.1892,1334.439,1049.287,197.5983,1149.225,1037.085,400.305,1158.166
5767,904.9639,285.5174,1405.856,837.3346,276.308,1148.972,1017.046,295.1084,1333.567,1050.476,198.525,1148.539,1037.779,401.156,1157.28
5768,905.6072,286.215,1404.848,838.3778,276.5677,1147.913,1017.809,296.0188,1332.787,1051.713,199.4522,1147.953,1038.484,402.1239,1156.465
5769,906.2551,286.9745,1403.872,839.4792,276.8444,1146.908,1018.634,297.0445,1332.084,1053.021,200.4321,1147.467,1039.271,403.0407,1155.771
5770,906.9702,287.7551,1403.003,840.6663,277.0951,1146.015,1019.542,298.0873,1331.465,1054.396,201.4673,1147.099,1040.074,403.9453,1155.14
5771,907.8658,288.443,1402.129,841.8705,277.3505,1145.188,1020.449,299.139,1330.87,1055.812,202.5085,1146.825,1040.946,404.9044,1154.566
5772,908.6207,289.2559,1401.409,843.1339,277.6032,1144.447,1021.363,300.1902,1330.401,1057.269,203.4995,1146.62,1041.847,405.8334,1154.07
5773,909.2089,290.2,1400.862,844.4621,277.8409,1143.828,1022.282,301.2071,1329.972,1058.704,204.4341,1146.519,1042.785,406.7508,1153.647
5774,910.1978,290.9628,1400.241,845.817,278.1677,1143.261,1023.209,302.1516,1329.647,1060.176,205.3381,1146.503,1043.774,407.6029,1153.262
5775,910.8074,291.9372,1399.917,847.1972,278.4647,1142.77,1024.193,303.1724,1329.413,1061.713,206.2793,1146.567,1044.86,408.4972,1152.965
5776,911.6741,292.8814,1399.542,848.6429,278.739,1142.32,1025.172,304.2031,1329.247,1063.291,207.2012,1146.705,1045.967,409.4177,1152.691
5777,912.5077,293.8098,1399.323,850.0664,279.0677,1141.982,1026.157,305.2121,1329.174,1064.87,208.0987,1146.948,1047.122,410.2753,1152.512
5778,913.528,294.6983,1399.077,851.4727,279.4148,1141.743,1027.144,306.1924,1329.252,1066.465,209,1147.244,1048.31,411.134,1152.372
5779,914.1724,295.7377,1399.128,852.8068,279.7545,1141.526,1028.079,307.1855,1329.423,1068.061,209.882,1147.616,1049.483,411.9549,1152.326
5780,915.2369,296.6225,1399.067,854.1377,280.0976,1141.399,1029.057,308.175,1329.703,1069.643,210.7561,1148.1,1050.682,412.7095,1152.365
5781,915.9575,297.6584,1399.304,855.4065,280.4446,1141.36,1030.004,309.1882,1330.082,1071.192,211.6152,1148.657,1051.866,413.4772,1152.48
5782,917.0074,298.5064,1399.425,856.6454,280.7929,1141.438,1030.908,310.0976,1330.556,1072.673,212.4106,1149.283,1053.012,414.1732,1152.702
5783,917.6302,299.4635,1399.787,857.7819,281.1243,1141.628,1031.733,310.9109,1331.094,1074.037,213.1859,1149.971,1054.135,414.8323,1152.968
5784,918.3766,300.3373,1400.096,858.8473,281.4583,1141.868,1032.576,311.7476,1331.638,1075.316,213.8985,1150.687,1055.118,415.4229,1153.255
5785,919.1255,301.1079,1400.472,859.8238,281.7842,1142.223,1033.391,312.4963,1332.151,1076.488,214.6153,1151.419,1056.082,415.9946,1153.629
5786,919.822,301.8218,1400.915,860.7146,282.0565,1142.692,1034.244,313.2573,1332.767,1077.567,215.2018,1152.214,1056.986,416.4795,1154.054
5787,920.4741,302.4986,1401.44,861.4199,282.2827,1143.26,1035.007,313.8799,1333.348,1078.451,215.7769,1153.027,1057.763,416.8963,1154.483
5788,921.0753,303.103,1402.069,862.1095,282.5668,1143.957,1035.656,314.4033,1333.964,1079.227,216.2276,1153.828,1058.442,417.2476,1154.995
5789,921.6613,303.6512,1402.738,862.6973,282.8585,1144.716,1036.186,314.7949,1334.509,1079.841,216.6499,1154.65,1059.021,417.5591,1155.532
5790,922.373,304.0182,1403.357,863.1732,283.1354,1145.553,1036.714,315.1187,1335.171,1080.33,216.9785,1155.489,1059.575,417.8658,1156.111
5791,922.8143,304.4576,1404.115,863.5551,283.3941,1146.444,1037.22,315.4493,1335.866,1080.688,217.2919,1156.341,1059.97,418.1623,1156.741
5792,923.0658,304.8729,1405.063,863.8807,283.7206,1147.407,1037.704,315.7105,1336.693,1080.936,217.5719,1157.233,1060.397,418.4372,1157.431
5793,923.6087,305.1323,1405.873,864.1213,284.1038,1148.398,1038.045,315.9172,1337.52,1081.126,217.8402,1158.118,1060.731,418.7031,1158.15
5794,923.9168,305.4559,1406.858,864.2962,284.5049,1149.471,1038.458,316.1605,1338.446,1081.225,218.1161,1159.061,1061.072,418.965,1158.968
5795,924.0047,305.8177,1408.015,864.4231,284.8865,1150.562,1038.807,316.3426,1339.516,1081.291,218.36,1160.023,1061.298,419.2238,1159.852
5796,924.1993,306.0666,1409.146,864.5607,285.3559,1151.704,1039.063,316.5275,1340.624,1081.289,218.5338,1161.037,1061.596,419.4438,1160.821
5797,924.3656,306.3119,1410.352,864.6263,285.8305,1152.94,1039.201,316.5282,1341.813,1081.197,218.6204,1162.103,1061.85,419.5815,1161.875
5798,924.6386,306.3805,1411.579,864.6248,286.2555,1154.169,1039.307,316.5481,1343.115,1081.043,218.6871,1163.206,1062.059,419.6689,1163.032
5799,924.5294,306.7159,1412.971,864.5792,286.7742,1155.492,1039.371,316.5693,1344.459,1080.866,218.6485,1164.367,1062.327,419.7408,1164.265
5800,924.522,306.8335,1414.36,864.5373,287.2618,1156.858,1039.387,316.5099,1345.889,1080.628,218.5483,1165.598,1062.576,419.7387,1165.555
5801,924.4607,306.9543,1415.81,864.428,287.7913,1158.301,1039.334,316.414,1347.389,1080.322,218.3938,1166.885,1062.756,419.6293,1166.964
5802,924.3023,307.0595,1417.302,864.2222,288.3095,1159.783,1039.206,316.2695,1348.951,1079.966,218.1687,1168.244,1062.905,419.4946,1168.424
5803,924.1087,307.1757,1418.84,864.0095,288.7956,1161.301,1039.054,316.1102,1350.541,1079.601,217.8797,1169.661,1063.104,419.375,1169.984
5804,924.0522,307.131,1420.361,863.763,289.2938,1162.865,1038.881,315.9294,1352.172,1079.204,217.6233,1171.121,1063.298,419.1791,1171.626
5805,923.6169,307.2605,1422.09,863.5023,289.8083,1164.488,1038.599,315.6867,1353.879,1078.755,217.2805,1172.676,1063.454,418.9315,1173.384
5806,923.3256,307.2891,1423.769,863.2418,290.3038,1166.105,1038.273,315.4283,1355.648,1078.24,216.9378,1174.279,1063.571,418.6568,1175.211
5807,923.1633,307.2541,1425.409,862.9823,290.87,1167.781,1037.926,315.1855,1357.477,1077.684,216.5729,1175.977,1063.663,418.3826,1177.104
5808,922.6755,307.3711,1427.288,862.6552,291.355,1169.445,1037.622,314.9948,1359.352,1077.185,216.3097,1177.718,1063.808,418.1564,1179.075
5809,922.303,307.4497,1429.089,862.4128,291.8776,1171.185,1037.226,314.838,1361.271,1076.644,216.0281,1179.535,1063.946,418.0101,1181.124
5810,921.9007,307.5533,1430.885,862.0799,292.4134,1172.92,1036.838,314.6681,1363.205,1076.077,215.8085,1181.393,1064.036,417.8457,1183.248
5811,921.4513,307.6295,1432.711,861.7627,292.9048,1174.669,1036.394,314.4535,1365.193,1075.504,215.5511,1183.307,1064.146,417.6369,1185.41
5812,921.0015,307.6974,1434.541,861.4264,293.479,1176.44,1035.968,314.2583,1367.186,1074.886,215.2878,1185.273,1064.173,417.3618,1187.625
5813,920.5429,307.7533,1436.407,861.5865,294.0783,1178.276,1035.518,314.1169,1369.194,1074.282,215.0334,1187.263,1064.253,417.1279,1189.874
5814,920.0477,307.8368,1438.238,861.2456,294.6725,1180.177,1035.03,313.9005,1371.158,1073.6,214.7775,1189.28,1064.315,416.8952,1192.124
5815,919.7641,307.7481,1440.036,860.4676,295.1132,1182.052,1034.513,313.6638,1373.152,1072.912,214.4713,1191.323,1064.357,416.6154,1194.447
5816,919.1064,307.9572,1441.891,860.6468,295.8058,1183.949,1033.914,313.3696,1375.141,1072.17,214.1239,1193.344,1064.35,416.3162,1196.678
5817,918.548,308.0082,1443.689,859.7988,296.313,1185.866,1033.311,313.0726,1377.064,1071.398,213.7824,1195.391,1064.596,416.0644,1198.929
5818,918.0115,308.0827,1445.464,860.0337,296.9904,1187.773,1032.706,312.8057,1378.952,1070.631,213.4122,1197.443,1064.54,415.7113,1201.172
5819,917.6593,308.0563,1447.124,859.1966,297.5016,1189.678,1032.099,312.5577,1380.816,1069.883,213.099,1199.451,1064.241,415.3031,1203.419
5820,916.9673,308.2336,1448.861,859.3116,298.1658,1191.525,1031.466,312.2613,1382.63,1069.093,212.752,1201.458,1064.091,414.8792,1205.589
5821,916.3738,308.3101,1450.488,858.9869,298.7427,1193.289,1030.826,312.0739,1384.392,1068.467,212.3244,1203.494,1063.961,414.5346,1207.777
5822,915.8481,308.418,1452.061,858.3234,299.2407,1195.004,1030.159,311.8951,1386.122,1067.67,212.0329,1205.447,1064.102,414.3045,1209.873
5823,915.3087,308.5543,1453.569,858.3168,299.8745,1196.656,1029.532,311.7728,1387.813,1066.868,211.8112,1207.385,1063.653,413.9564,1211.943
5824,914.7932,308.6802,1455.008,858.0138,300.42,1198.245,1028.939,311.6631,1389.442,1066.062,211.6483,1209.258,1063.491,413.6801,1213.961
5825,914.2491,308.8384,1456.41,857.5989,300.9124,1199.776,1028.302,311.5906,1391.009,1065.249,211.4889,1211.084,1063.296,413.4369,1215.91
5826,913.7322,308.9897,1457.738,857.2336,301.4354,1201.249,1027.715,311.5326,1392.518,1064.406,211.3244,1212.839,1063.086,413.1618,1217.745
5827,913.2346,309.1366,1458.976,856.8605,301.93,1202.662,1027.071,311.4956,1393.937,1063.631,211.219,1214.498,1062.827,412.9144,1219.492
5828,912.7145,309.3385,1460.163,856.4097,302.3667,1204.038,1026.479,311.4685,1395.276,1062.871,211.102,1216.09,1062.555,412.6473,1221.139
5829,912.1865,309.4971,1461.274,855.99,302.8523,1205.332,1025.849,311.4503,1396.544,1062.093,210.9553,1217.587,1062.26,412.3799,1222.683
5830,911.7281,309.6424,1462.32,855.5515,303.2847,1206.584,1025.186,311.3639,1397.713,1061.346,210.756,1218.988,1061.958,412.0855,1224.12
5831,911.2364,309.7357,1463.295,855.129,303.695,1207.773,1024.545,311.2564,1398.774,1060.592,210.5459,1220.256,1061.638,411.8203,1225.451
5832,910.7687,309.8663,1464.146,854.7587,304.1468,1208.776,1023.833,311.1348,1399.741,1059.803,210.3077,1221.444,1061.251,411.5527,1226.643
5833,910.2917,310.0011,1464.944,854.3631,304.5792,1209.798,1023.137,311.0503,1400.62,1059.029,210.1221,1222.543,1060.89,411.3123,1227.735
5834,909.86,310.1186,1465.591,853.9799,304.9564,1210.577,1022.478,310.9875,1401.385,1058.301,209.9767,1223.52,1060.493,411.0961,1228.704
5835,909.4026,310.2451,1466.124,853.5532,305.285,1211.257,1021.828,310.9543,1402.036,1057.605,209.9117,1224.361,1060.137,410.8973,1229.519
5836,908.8953,310.4429,1466.58,853.1207,305.6709,1211.775,1021.2,310.9556,1402.559,1056.924,209.824,1225.09,1059.941,410.8363,1230.191
5837,908.502,310.5645,1466.877,852.6807,306.012,1212.164,1020.592,310.9953,1403.037,1056.259,209.8462,1225.711,1059.266,410.6535,1230.817
5838,908.0365,310.7289,1467.093,852.2605,306.2773,1212.404,1020.022,311.058,1403.394,1055.654,209.9108,1226.201,1058.856,410.645,1231.319
5839,907.595,310.8756,1467.182,851.8615,306.5402,1212.516,1019.483,311.1734,1403.61,1055.066,209.9933,1226.557,1058.484,410.6467,1231.671
5840,907.2242,311.0188,1467.181,851.439,306.8099,1212.514,1018.953,311.2423,1403.722,1054.478,210.087,1226.778,1058.095,410.685,1231.916
5841,906.8572,311.1936,1467.078,851.0227,307.0457,1212.426,1018.485,311.402,1403.716,1053.948,210.2287,1226.912,1057.711,410.7564,1232.016
5842,906.6524,311.2632,1466.882,850.6462,307.2834,1212.232,1018.033,311.5237,1403.606,1053.406,210.4069,1226.862,1057.345,410.8421,1231.989
5843,906.1834,311.5124,1466.62,850.1945,307.5162,1211.908,1017.597,311.5757,1403.366,1052.932,210.5421,1226.698,1056.938,410.8805,1231.791
5844,905.8213,311.6032,1466.263,849.7714,307.7269,1211.561,1017.141,311.6216,1402.982,1052.408,210.6461,1226.378,1056.499,410.894,1231.449
5845,905.4755,311.6968,1465.808,849.3347,307.9258,1211.115,1016.711,311.6401,1402.5,1051.902,210.7018,1225.933,1056.052,410.933,1231.022
5846,905.1642,311.7307,1465.236,848.8967,308.1258,1210.571,1016.301,311.6384,1401.898,1051.424,210.7249,1225.329,1055.589,410.9974,1230.421
5847,904.8571,311.7816,1464.568,848.4734,308.2821,1209.931,1015.859,311.6158,1401.159,1050.945,210.7409,1224.604,1055.114,410.9836,1229.737
5848,904.5229,311.8254,1463.82,848.0817,308.4121,1209.148,1015.459,311.5802,1400.323,1050.46,210.7885,1223.717,1054.659,411.0142,1228.898
5849,904.4023,311.8025,1462.908,847.6599,308.5486,1208.275,1015.059,311.5272,1399.377,1050.003,210.8209,1222.752,1054.165,411.0316,1227.944
5850,904.0018,311.9188,1462.016,847.3008,308.6894,1207.259,1014.721,311.5481,1398.329,1049.61,210.9185,1221.626,1053.717,411.1489,1226.856
5851,903.8875,311.9532,1460.883,846.8705,308.7716,1206.124,1014.431,311.6193,1397.211,1049.24,211.0454,1220.377,1053.239,411.3259,1225.677
5852,903.525,312.0999,1459.824,846.4587,308.8387,1204.877,1014.196,311.728,1395.986,1048.928,211.2559,1219.057,1052.806,411.5258,1224.376
5853,903.2263,312.1856,1458.658,846.0198,308.8747,1203.566,1013.981,311.8661,1394.668,1048.676,211.4944,1217.589,1052.386,411.704,1222.977
5854,903.0255,312.2452,1457.339,845.5986,308.8647,1202.192,1013.778,311.9775,1393.25,1048.407,211.6992,1216.019,1052.213,411.9231,1221.38
5855,902.8065,312.3114,1455.976,845.1909,308.9032,1200.717,1013.613,312.0839,1391.764,1048.17,211.8956,1214.383,1051.537,412.0926,1219.781
5856,902.6279,312.3871,1454.575,844.8052,308.9034,1199.195,1013.476,312.1522,1390.24,1047.964,212.1093,1212.653,1051.141,412.3162,1218.098
5857,902.4854,312.4254,1453.082,844.5055,308.9171,1197.6,1013.341,312.2621,1388.578,1047.775,212.2958,1210.816,1050.779,412.5476,1216.277
5858,902.3844,312.4361,1451.553,844.1868,308.9503,1195.972,1013.253,312.2612,1386.858,1047.578,212.449,1208.895,1050.507,412.7898,1214.391
5859,902.2902,312.2662,1449.875,843.8773,308.9622,1194.296,1013.149,312.2346,1385.066,1047.377,212.5824,1206.914,1050.251,413.012,1212.384
5860,902.3878,312.2452,1448.167,843.5764,308.9674,1192.525,1013.063,312.2227,1383.203,1047.207,212.6714,1204.85,1049.986,413.2661,1210.329
5861,902.1095,312.3083,1446.571,843.2941,308.8793,1190.701,1012.986,312.1809,1381.285,1047.06,212.7871,1202.717,1049.703,413.4477,1208.178
5862,902.0142,312.2361,1444.789,843.005,308.8686,1188.808,1012.937,312.1296,1379.301,1046.965,212.8657,1200.516,1049.421,413.6281,1205.928
5863,901.971,312.1829,1442.985,842.7283,308.8134,1186.841,1012.915,312.0869,1377.256,1046.852,212.9647,1198.249,1048.519,413.3109,1203.424
5864,901.9954,312.0803,1441.038,842.5325,308.7675,1184.809,1012.914,312.0456,1375.204,1046.761,213.0553,1196.01,1048.699,413.648,1201.169
5865,901.8552,312.0757,1439.201,842.3782,308.7151,1182.669,1012.957,312.0235,1373.1,1046.737,213.1899,1193.648,1048.479,413.7975,1198.844
5866,901.9835,311.9588,1437.193,842.2344,308.6586,1180.493,1013.075,312.0012,1370.94,1046.777,213.3703,1191.288,1047.997,413.8965,1196.492
5867,901.9848,311.9815,1435.135,842.1349,308.5766,1178.245,1013.214,312.0421,1368.797,1046.821,213.5099,1188.926,1047.897,414.1181,1194.124
5868,901.8923,311.9693,1433.209,842.0523,308.5069,1175.985,1013.4,312.0467,1366.589,1046.943,213.6908,1186.531,1047.875,414.3616,1191.74
5869,901.9171,311.9191,1431.16,841.9494,308.4188,1173.671,1013.617,312.0327,1364.425,1047.089,213.8353,1184.159,1047.873,414.5729,1189.357
5870,902.0791,311.8293,1429.023,841.8836,308.3613,1171.384,1013.904,312.0343,1362.2,1047.263,213.9768,1181.738,1047.957,414.7579,1186.951
5871,902.043,311.8075,1427.078,841.8971,308.2862,1169.125,1014.176,311.9927,1359.97,1047.484,214.0621,1179.338,1048.103,414.9167,1184.532
5872,902.2119,311.6743,1424.949,841.9529,308.2618,1166.872,1014.466,311.8571,1357.74,1047.688,214.0697,1176.946,1048.275,415.0015,1182.133
5873,902.226,311.5803,1422.987,842.0679,308.2001,1164.62,1014.727,311.6705,1355.526,1047.931,213.9725,1174.568,1048.4,415.013,1179.753
5874,902.3325,311.4445,1421.019,842.2578,308.1458,1162.432,1015.022,311.3944,1353.326,1048.183,213.846,1172.234,1048.685,414.9545,1177.381
5875,902.5663,311.2562,1418.988,842.495,308.0743,1160.291,1015.311,311.1805,1351.179,1048.451,213.6885,1169.933,1048.993,414.8927,1175.073
5876,902.6047,311.0943,1417.124,842.788,308.0262,1158.121,1015.654,310.8952,1349.086,1048.787,213.4599,1167.682,1049.405,414.8071,1172.798
5877,902.7469,310.9254,1415.212,843.1824,307.9568,1155.968,1015.964,310.6042,1347.064,1049.185,213.2111,1165.496,1049.9,414.6677,1170.542
5878,903.126,310.6454,1413.276,843.6364,307.8261,1153.857,1016.305,310.3571,1345.167,1049.636,212.9621,1163.38,1050.492,414.5318,1168.412
5879,903.2325,310.5196,1411.445,844.1743,307.6687,1151.724,1016.713,310.0396,1343.343,1050.129,212.6423,1161.401,1051.138,414.4042,1166.373
5880,903.4362,310.3017,1409.634,844.7866,307.5179,1149.646,1017.118,309.7719,1341.593,1050.727,212.3332,1159.515,1051.911,414.203,1164.418
5881,903.5939,310.1079,1407.939,845.4973,307.3655,1147.599,1017.583,309.4704,1339.927,1051.353,211.9505,1157.723,1052.719,413.9531,1162.582
5882,903.8875,309.8781,1406.216,846.2828,307.1875,1145.637,1018.067,309.1153,1338.372,1052.029,211.5536,1156.036,1053.651,413.6623,1160.879
5883,904.3259,309.5103,1404.522,847.1298,307.0316,1143.695,1018.575,308.7993,1336.922,1052.713,211.11,1154.51,1054.63,413.3217,1159.291
5884,904.4955,309.3178,1402.979,847.9708,306.8361,1141.869,1019.122,308.3599,1335.542,1053.458,210.6066,1153.078,1056.098,413.0309,1157.837
5885,904.8206,309.0304,1401.467,848.9297,306.634,1140.118,1019.716,307.8831,1334.224,1054.241,210.0593,1151.754,1056.903,412.4533,1156.436
5886,905.2061,308.667,1399.965,849.9247,306.4451,1138.504,1020.302,307.4312,1332.954,1055.044,209.4451,1150.564,1058.134,411.8701,1155.219
